source_row,label,map_hash,lotName,split
691383,Edge-Loc,60c99110d55e552e3a3bdf40193a5a2623c756aafceb25170bd51b6d9148d1c8,lot42675,test
691399,Edge-Loc,716acd5766638de9a20d16fb8015a473bef4e3758738a1c5ff249aa78fea3ed0,lot42676,train
691405,Edge-Loc,3598ce95109a9d716abb7034a5be1bb69ccef34ffb94fe3bae6a99bd70b027d8,lot42676,train
691411,Loc,8e428ee814109f4039d1babbc5756ed98e7c52758863558fa9be2377214a78de,lot42676,train
691427,Edge-Loc,ed64f9573e61c3ebec8e11cef39cf547bd4c94571ecc0a28b9c36f2e9d06c5e9,lot42677,train
691433,Scratch,14d1395a12f1cae4935001c905db0ed60c942f211305bdbb4f5b7cc7f4e78fbc,lot42677,train
691442,Edge-Loc,a47e0c4d63f166406b7cdcaf96b6f98f02508258472163da6fb7a6760b45f700,lot42678,train
691449,Edge-Loc,ad82de830bb248b9e0b5f2c87a0055971e3e54aff77cb4bb0beb5c323722daa9,lot42678,train
691457,Edge-Loc,763b32e23a1f7eb55324fce9e5242f2b1be69db7fa35efed34475c604bf0f42a,lot42678,train
691466,Random,5efa00aaaa415288a6fe316e26df1ee458b25c20ca5c7c31aaf7a57dae62d765,lot42679,train
691470,Edge-Loc,7417b37942f9ec6cd8e2f7d6d6ac443d74ffe71b90c89ba8b6551e0d8bc715e7,lot42679,train
691483,Loc,cfcffc838d646c951f63dd2bcaa5e87972a66ee6034f40c41585ec651d4e1253,lot42679,train
691489,Donut,20087f37d1895ca0f69f18e7c6e8e99e11e1347cdc93274c9001e14029c48dc3,lot42680,valid
691512,Edge-Loc,ae98b3077f3d5e2afe8c21d479b3807c715a90c2f8d438f4fe43e75d6f783097,lot42680,valid
691534,Edge-Loc,9bcaf8b047d77064d3bc56f9b144a804e6abeac1b93e9e5457192387a8950cfa,lot42681,train
691589,Edge-Loc,99618fa471d22f698d928abb98f448679b7455976e8f0daeb4e57ef63a85f795,lot42684,train
691594,Edge-Loc,82329152dc4395d07d6c8360061ec750db22bdb5f3c9e915a797306ac3940968,lot42684,train
691596,Center,f2843e398ae6c9cb780a703265ec5cf934bbc2aa05a450ca689f7e55e0632345,lot42684,train
691603,Edge-Loc,e47f3ce40d66eeae3af8d507866b37af8ca41fa6a317ca0147e7f495599368c5,lot42684,train
691609,Edge-Loc,81abb5b9c285ed4e4cc8d7da1e6fa48dcce56ec98a9815f238f55a960c01807c,lot42684,train
691616,Loc,161b25293801e7c54e8ccbc65f0b9207d257bef86d84b86992be726128656ac0,lot42685,train
691627,Loc,8af5a4bac3af181815672e5ccd086a46b23f887d48b41fb540ed5f52b89876aa,lot42685,train
691643,Edge-Loc,7a5e0004360734d2ca3217e6245ccafdd74bd269c386efdaeedd3a37a6106c9e,lot42686,train
691649,Scratch,4da39e280e1712cd21b6f5a739a8932299c8486f9fb86d6d8266b553377036e3,lot42686,train
691665,Loc,c9ed202f2ab4777ded5983ab0fb79758154e924e4c363b09941e7d71f406529e,lot42687,train
691688,Center,f32bf62f6c0dd33ec888d2200feb1fc9b1c55d8477084c56ec7ccde5b35788ef,lot42688,train
691716,Loc,ae5ba2fe37202250f6be79bfbb2c3dcd7bb6780cfb6ba9a6220a46a0e547efc5,lot42689,train
691723,Loc,57989ef8eb7791093b12645de9c31e53dea58fb3c599b953c4ab06d3c2c1c2fe,lot42689,train
691733,Edge-Loc,f4cc951db8aa389de2e59b839b9c7654531af50d919bb588c27f2e1108d3fe48,lot42689,train
691737,Loc,0348a14fd872ac68616817fa69c4ac85eaddd981bf0a216cdc3c5bd388fd9b57,lot42690,test
691756,Edge-Loc,ed00a79fa7e4fbf85b970ae26945b5f7c685938e19254d3570085bd6727c6203,lot42690,test
691802,Random,34244c05394d86f968c5c739bb01c2b8a756325e982c4ddf74bb33b68799da5c,lot42692,train
691815,Edge-Loc,eefd945b9494b17c5f2866e6a96110b380f430b6004b74fa634445bf303ca77d,lot42693,train
691821,Edge-Loc,18f4aed089343a47dc43f2298d98d165bacec38877f0eb6e98c9c808a45cd9cc,lot42693,train
691850,Center,80bca1c465cdc4d0ab3e032296bbc68cea36c62cf02eff7f6f4c530ce9554865,lot42694,test
691861,Edge-Loc,141c298b77312b23f8997e8216e2425fc70a060a89e2437c9a0562a831a43ca0,lot42695,train
691862,Loc,fe0acb4bffbdf3d034352cbea1262b4bdc9da695516eb75788ff3b6e313ed001,lot42695,train
691889,Edge-Loc,aec0f356ce3e940fc9f17829c6d401292f3d13b63511776a5f05217ef7b486b7,lot42696,train
691896,Edge-Ring,2eff27c893834ff96630118dab1e91ea3cd9f5aefe2c484c89c65df0157849f1,lot42696,train
691898,Edge-Loc,16939cc2a50c2a53eede195e855812d0e117078368f000400b9617e12d09a4c2,lot42696,train
691959,Edge-Loc,dcb2b4539ab1f115fd804dd0d0e9d0cd786d6bdb8992ee25513f262d224685a5,lot42698,test
691963,Scratch,dc57cf3fec94622a2d4e8f7de775510c854ce7de137d22e393cbd7c5a8f91033,lot42699,train
691977,Loc,388244bbc2ff22645be2a4ab2b4840ba1c8a03eb4923c765b89b67f5a47a202c,lot42699,train
691992,Loc,dbdb35c7df279269370598018f4be3117bb9196c1472ec7e803d5ee21944b566,lot42700,valid
692032,Edge-Loc,e454beb46c67319d8b753a20c5f0efa35aa4aa31214e7033e2f3369ce0d74d99,lot42701,train
692051,Scratch,5344a63dda4d93b4a8ddbc30c6f714033d44eac0d3d625eef5d1bad4769ecf85,lot42702,train
692054,Loc,7b0e0f529ab71616bb23c2e266c1f3c0ed688dabf0121e1219a3802867984d0e,lot42702,train
692055,Edge-Loc,e721129c414605c17e240b22a1fb220010bd864251f2e741119761f7aebfc0c5,lot42702,train
692086,Loc,91b0d812a49e6239437cd4a943a70cef240f638fa27b4fd3fd6da801a45909b0,lot42704,valid
692095,Edge-Loc,7550396253416545f2bbbde51ca3ee578ad674ae664935362f1ef04179f00bcf,lot42704,valid
692132,Edge-Ring,4acf3438174e49d4f13c86933b43f4f115bfb4cb9f19f598ce79de4fdfbca967,lot42705,train
692145,Edge-Loc,df3eb9592bc0807b347e0a0a1858f1b7916de8c597d3805dceb3a69452d200d7,lot42706,test
692173,Center,997be2e517c39fb308fcd2f25de820de67ecf76fc2c1d4ad1d00a99ab866a415,lot42707,train
692179,Loc,f4b5c27fb651d0d835cb1271f28da3202151f6e405a7420ec64b82db498f2376,lot42707,train
692184,Edge-Ring,1e93d6d7519f02310015ea16768dbe05de0d0f49ffd65637dd2e344614f403de,lot42707,train
692213,Loc,ab8be0d2c09217b62ac46de27f7a9cb4634e2a28dc677fa2cfb1c860dbc3d34a,lot42709,train
692229,Edge-Loc,1ac59b66ba3813e3819bf28b2df73b585f8cc0891c4c442d93927d741305c979,lot42709,train
692231,Center,78365337368a4cd795fbb81660f1093a530b5db845caf4c7eae12110d275167f,lot42709,train
692237,Edge-Loc,aa7fec171f084d9ee5f36a5654c478a763d2df7dd360f747b0383240e87c9e2c,lot42710,train
692254,Edge-Loc,35205020018fb43e552e43a4e53dced106152ad2202d6ad7d5534af32b1d7f74,lot42710,train
692265,Scratch,bab0ccfd6ffd3be78199aa1607c1db9e41410cf2fdad72a5952e491a09774a4a,lot42711,test
692269,Edge-Loc,e7a368a5a09346bc204d2b129f3a8e000410ec60ecc9162c0bd28f3227bd5e9a,lot42711,test
692272,Edge-Loc,51f2e611e6e240a067e95316994f8509a5062fed13d9869cfaa7d2e22faf41f5,lot42711,test
692282,Edge-Ring,3e8b6721ddb42458347c65904e175c7662da7a950624e5efe933bfac1f10ff56,lot42711,test
692304,Scratch,7efa39e79d3fb6dde7c94ff7abb36d6b1fcd5de67821f5d267579b2e97ac4a01,lot42712,test
692308,Edge-Loc,7fd2639490d7d9f7df67570730315dff6111aeaf6f353803e7ec990a15b99db9,lot42712,test
692328,Edge-Loc,0f111993677ea6605819b4db8eb97efb5e4f987de95de613c0322c4de14fc0b9,lot42714,train
692349,Loc,145ec0b136afdcbc4b5db94f2fef8a72d7ad9864bbae953fbd2f3002fdf1ba46,lot42714,train
692353,Edge-Ring,3f0f668d61946e5a72eca7f1fa420dd0dffa349b71d94bc14ffa7ef0e6e7fa34,lot42715,train
692383,Center,0e6fce198c101ed254e08b8942d6a2b4b78bea331d12653072e1016b3f0b505f,lot42716,train
692401,Center,10fc3ef5e98b485f5e4e6f2f77467cc5b20f2242398a296919d964847b0313e1,lot42716,train
692415,Loc,cbb861e3667df534fadd912ce4bfdf6821c687631135abbd7e70d57d3291da73,lot42717,train
692430,Center,d3b7a76d4c3b9ff2418b0a01b4a0fff27aa41c4d2824ce2187cdc4177fcad807,lot42718,train
692447,Edge-Loc,64e1b37743a17d1917a6b05373cf76c991703c1fd2c153caff2c576f85a201e2,lot42718,train
692460,Edge-Loc,bb52de21c80407fbcc06f1a5c471a3cb1808b0c6e670d604a6e587f471397bb5,lot42719,test
692470,Center,82989402ee50777804e6c1945f27bf382d999cf98dd28f41c68645aa4da0d6c0,lot42719,test
692478,Loc,22bda719e815e0c789d14d7ebb9588066b129f1bc07eb2d25518919bddadf3f0,lot42720,train
692489,Edge-Loc,290fd035ffc171a02580fcf2fe8dcae07926357626c01c068d055d79c3841431,lot42720,train
692496,Loc,e9bc8ae402b29695b07abeeeb26c1ad074ae56b727e996954ad2895a33157c8e,lot42720,train
692497,Scratch,13d429656ae90e0cc8bc1e5d333a7239328d35022cca65ed298868d628c2d639,lot42720,train
692516,Loc,0f8531404103d1b0b6bc78e1dfbb62121bb6b163510ffd0d278d0afc8b921b15,lot42721,valid
692522,Edge-Loc,fab9d6d772983ef5ee3b813d1f4da1f97d7bebbeb19319661a333b438bf70afa,lot42721,valid
692523,Loc,1ac2ea19272379d1aa300436f604528664da9390a0a0bfd9e6984887c9d2ba53,lot42721,valid
692525,Edge-Loc,b485732a3311bdbb8b568ed6b9f5000e23b0739518c3f31b96777ea79e086409,lot42721,valid
692526,Loc,2977e24a3ada212ff689c73c2723f77f02096a9d4902cd1f863deb8c1c4bbcf7,lot42721,valid
692542,Center,5e8b2377091b987887d0cc4fc29f3fa7306113a4fe2873785e5db07512121d03,lot42722,train
692544,Loc,f32e2f79c2a24c969f70f725dc6f3b7042ef4d34410404286be11ea131f0cb7b,lot42722,train
692580,Scratch,aa630ae671844d0c1b702962881eb875dbf6988f1036d2a96e3ded3a038019a1,lot42724,train
692587,Loc,5e232c53ad998575598081465de8e761f0f2754d7365803a0c35aadcd567c002,lot42724,train
692592,Center,84a17d7998e4fadae259d4e573752a3e2527f78ce264b6c7a6a74200f2c50f18,lot42724,train
692645,Center,6176384069e8d05c2782131fb03de8596bf691cfddb0f5dc6548e2dfb955ab3c,lot42726,train
692672,Center,1800306f23da14651fda5769a660d20bd303d902de12f6f16420f8f8b695632b,lot42727,valid
692676,Edge-Loc,f182709f01f157c6d3243f23561134f115395a95731332b399d21e938147791a,lot42727,valid
692688,Loc,750f842e04ee8ee55b2040cc5b7228081d5ee1a1459b317dba41a283aed2bd00,lot42728,test
692693,Edge-Loc,8450db00263c17aa115457e3c6f1385c8d6a1adcee88a3acf144d03e70b3b199,lot42728,test
692722,Edge-Loc,e27709db4421d0f7e24f566b83c8306d557e581fe089704539f7334eb978e942,lot42729,train
692732,Edge-Loc,a6db79f21dd28ba34bec0b84fac8601a186a7d26b40bf47917936c4a32e27102,lot42730,train
692748,Edge-Loc,c966299f9291de359a5531e0c642ec809964dff40f1a62b6cbbd35f8635cad97,lot42730,train
692754,Edge-Ring,48755fd81397538ebf25be361f5634d595240a565e6973c1f9885b97bcde21c3,lot42731,valid
692764,Scratch,9911985d06c86f7b16a8b7903f2bd14af488a28112cac94ab878c78e0a0c6b44,lot42731,valid
692770,Scratch,b25507d81abca3a21cce019afd5186ce4e3d9badc8e9db216f4c7fc7617c3323,lot42731,valid
692771,Loc,5cebefe9d38014ab7395d875a34efded02583aefbafbb3a5798e9f54c56ce1c8,lot42731,valid
692776,Loc,6c06d71a3c36664367e45259b302d975cc33a03ffc524fdc54c6ab79376cee5f,lot42731,valid
692786,Loc,51fb8d69d610d8d5302cf66d10b92f61930279e61b9c77f9c246ce465b5d0a2c,lot42732,valid
692791,Loc,d8d09c3da8e4842e6212cbc86bc221fa506dc7e131040172c09d8ad5823f1719,lot42732,valid
692815,Edge-Loc,49c6522c4275cd08d14ca00860d99dc79e2d63a710aef2660bb0422cbaeeb50a,lot42733,train
692832,Edge-Loc,c88493a82f9e02559b5f0bea61a92caf9d012788e3fd441f898280d5302da6f5,lot42734,train
692844,Loc,f4981f5546758b15c4babf87cae13e5be2bbac5f5c8dbff55ca9dea09bd27bd0,lot42734,train
692855,Loc,116c100a3953cb9df6484b2c3ae3f53c4b899569734ea67ed5a24f06e32ee930,lot42735,train
692862,Loc,b7c499353fabac69b9c8afc047f6425ff91b1ef0121d1a4d85d117d40805b6da,lot42735,train
692863,Loc,dd53fb13f9ddb653d43e55e5dbf104acdb33dca86f2f7a19dcd32d7b5aac3312,lot42735,train
692864,Loc,cc73e1f9a346891a07ada1f6452e93383c60a47c2f2ec193085a8e82c972c038,lot42735,train
692865,Edge-Loc,fa7fe2bb84d8c71e09af7b4869abf42881ef17487d14206a287a7895671edbc4,lot42735,train
692866,Loc,e39507f8ea282753dda789784ef51c595e6602be5746afbbaab0fe7d19129493,lot42735,train
692886,Loc,12d2e6bb9bf60f162736b8eb7821a17de381e4224a194a3378518f8288bfd6a5,lot42736,test
692891,Scratch,8a50aee929e7c21b255b2998e19bbaa099cf82a4296749e00d123e8bbdf835bc,lot42736,test
692893,Edge-Loc,8111f4c374ebaa8a18ec48768be8ff6b2503c6f27c0d0a32e4c1d0afd6ac1f75,lot42736,test
692896,Edge-Loc,2c988a280fd3bea08ec779a3ef2b97fdefcfccb0a9d25ff80b8d950f903df48f,lot42736,test
692900,Edge-Loc,50b7ff6287f54beb826eaa31b25bba77a7d9d6c753557a17abefb120ed543c33,lot42736,test
692903,Loc,bf30cf13a01a4143a3df91fcec13ed401f86cca4ed0221893d182e9cecd522b5,lot42737,valid
692909,Edge-Loc,6af29ccaa4c8116ad6d3b1deceb5dafec0ab65eb05c97d4ad73afb51716930d7,lot42737,valid
692915,Loc,2af65dbbdcbdc81b8a1963c8e31840f7a6c8713aa7fd6bca282d23f24982f4e5,lot42737,valid
692923,Scratch,ed3529253fbe0d21c0b1d04b17353f6aced22599da966038837f97edf6300d52,lot42737,valid
692926,Loc,a8ff68d594bade2ab75da1019ab488a6f904019d2639d7c0d412baa897998455,lot42737,valid
692934,Loc,bd685e679559f0837a665e1994bad9b174266f626e09babad268fec9e887ea81,lot42738,train
692938,Scratch,77a6646a1c19e0420895dc9278c710f87ca33f4ab8e69085dc1a4090b4d55141,lot42738,train
692942,Loc,e68a91e86ffa4d5fa4fac40447bd0d0bbe5232f7595c500b7b7541b45cc029b5,lot42738,train
692962,Edge-Loc,ee559c433c3cb7f352634a9beaa5874493beaaa9fd2c13ba7e6988c00ed99465,lot42739,train
692968,Loc,65bf986c8196175334e5a8b1622b9c81f86f16f30a3c19473db46d504c04e3e9,lot42739,train
693073,Scratch,1d2607bba57235c658af5c21a2e3fca54ee7b45ba6d5aea73fc8f2b4b73a58c7,lot42743,train
693091,Scratch,010d7a62c804c3b0777cbd482c1f55acbbd6268114077f879a44670288e59017,lot42744,train
693100,Edge-Loc,4a2a7f2ea68172bb2ec04358e4f14bcee08dd4c188380d7c4f3bdf4e72006af5,lot42744,train
693117,Edge-Loc,01552f4531bca35d8a63c6e1adcf8f0eb7b8451e0a739b8307f6e685b8c2b6a0,lot42745,test
693125,Edge-Loc,186be3e674f99701d05aa9bb569b0ebb69b87aaedc1aeed8199b3d082f10e5bf,lot42745,test
693130,Loc,316c5784513ce0cff0bb374662786b73c2d97ab8bd4d7a8fa71867e7b5dd1909,lot42746,train
693136,Loc,e719f9ea7195ed8477bbeab64705b39780c7e2e73345233383480d667cc6bd8e,lot42746,train
693149,Loc,9cb3c0bb615ca54ede6b5ba5b316875b545d70e78fd2150b839b0c4a01fc9678,lot42746,train
693191,Random,9a7300031d11c77a066e3051c646a5ec2d57079c02bff3dd2a69ff7570759f12,lot42748,train
693202,Loc,ebd1b75ed9e066f7e13c3e1dc699ff32375bc8d3c358d14e494972406f97b240,lot42749,train
693245,Scratch,003ed79720d7b0857e8c274f3c35d53cd326c6d114ab70d771eb9c1bcf6a08af,lot42750,valid
693251,Scratch,09d58100510dfec79704744f4b9ed2f2019fc423f59e0ba6abde36561159cf90,lot42750,valid
693279,Loc,f4bb427c2a93dbb75a68bec97f17ff5df918d525eea825103233abc3afab4551,lot42752,train
693359,Scratch,0866b839a18c3efd5680077f537207eccab9cd643e102ed93e7dac7afd32c1cb,lot42755,train
693412,Loc,a586c7a95a914480d0c0f34a28e3559787bca683970c74572b532211f8a25764,lot42757,test
693464,Scratch,cce657821003bf95940d3abcd48875a06afe58d98645c85df52f271abe4775cd,lot42759,train
693487,Center,3a0447f2a6f6d41ed2415fc0a9ebcf5244629fd27fad8470ec6efa14399a9caf,lot42760,train
693493,Center,f55dab08dbacac6f5c527550f7dfd112db57d54fdd20e6a95140b6de15642ba4,lot42760,train
693567,Scratch,af1a64c03f94ba3f4c0e567912be1f9c6198e2ce4d6b4909c731d2fa9ed6ac21,lot42763,test
693644,Loc,789f06f8949bc94466edc6aaf8a520ab5a95c686f0bda57e2bb0e6ce97d66d4f,lot42766,train
693668,Edge-Loc,5915e3d74474a559a2314133d0362f38e514fbdf1cd949bd3b9f218cb86956dc,lot42767,train
693705,Center,102ffbc84a34e8d83972806da83c6c181d170c805476518ef2239df423462deb,lot42769,test
693707,Loc,ba6af0794b006b0d37a618d6fe1be5f5abde57088247cb4b475d9a8ca4e4d67f,lot42769,test
693846,Scratch,df7047b93119e489802cc4f3311a23435625e79330c81593897cd9bbfbe1062e,lot42774,test
693850,Center,05af7298124ced703a5145f1c010533d876a0bb48afe31f57ae85431975a3727,lot42775,train
693891,Scratch,43fe7f900224b29629d04904f6c20833097ed5c119e2c1140d1ca1586d03a478,lot42776,train
693903,Loc,91b88d2e75daa4688bdb3ad421cc5d909bbd823ed893ccc782c63045e15cfeea,lot42777,test
693947,Near-full,89a894cb328b36b13e469a801a9afcb203cbf8efff94b7e934d3555d36cc8da6,lot42778,valid
693974,Edge-Loc,2613e3cddcf6cc4316679daa3b7a4254e3fdaeb8d289ae5aab7e3baf34e25e47,lot42780,train
694066,Loc,f3a38befc4c557a45a4fc980cf65424d8d8e19cdc6ad5f50a54f21ef2fed43bd,lot42783,train
694104,Loc,68777b686b8d062877b86285ffafcce84ab0d8db24869975700fc899b6592159,lot42785,valid
694172,Random,fb7bd9f09ee90c7ee01df490a57947d30851422219ca54a482c736b699a52bd2,lot42787,train
694174,Loc,473b09d2f0959f6bad3633915b385059edfd6c5c1414efcd467ece3295bd16b0,lot42788,train
694219,Loc,73950cc56a38340c26565b834d668d91a5605b0b6305b2be8929744f8c712d7d,lot42789,test
694277,Scratch,61a572ea1a916ce7df4849203ed985659d4bf5003657fabd30c87e133bec9708,lot42792,train
694369,Loc,e63970c4a0ca97595fc1bbd157b14eaaea5bf8089906eb817479a6f86b635f5f,lot42795,valid
694398,Loc,3ee17a0479d60100cd58e511e707f951315791ee6fdabf5d90dd4e6d9176339a,lot42796,train
694433,Donut,96c72c80e4d5139f4f27edf6db84126a75030f494db17a6b724ebcff291b9437,lot42799,train
694454,Loc,9014bc283fe7e06352667d208876929936bf7c046e69365f0fb96803f52a0e85,lot42799,train
694518,Scratch,0a7c3e528803fce577bad32ccf906efb4e1d5a0589577451dc156311f16d36aa,lot42802,test
694566,Edge-Loc,458c8e65309dc2db15d67b144a5246022a473e25fbb92949a6c9a37c7c9fd2e2,lot42804,valid
694577,Edge-Loc,f20b2559aa94816d5e3d753daae876097384a1fd3bf3cb963f8773621e7dd76a,lot42804,valid
694592,Near-full,220841ec7283f4d466efc11bda62c97f446c4eb780c2609538df54858e52e5dc,lot42805,train
694656,Loc,a5bbb69461754b7dea724ed8eb2943acc6d2ef75568f6464a89d23c9237b40e4,lot42808,test
694703,Center,aa0f43febf8b03581bae7758778d121cea264b755ea096c9bcad99cd2778ba38,lot42810,test
694765,Loc,4ba5e80d2a51bb902574a037af265938697e566f46868a77d5b6e6c124b1d3c2,lot42812,test
694774,Loc,bf204685ec96d18dd219821e7796726c6d8fb420c0e2d23b9932a54b38910d97,lot42813,train
694960,Scratch,b91d580de6a5642099de532f12518c7ddcecfc4f58165afec0fc9e574e596533,lot42820,train
694971,Loc,ce1af77d2e4a31e92ed31ba4a8aa20207e44a30d94575ac57f9e358b2bf3b67e,lot42821,valid
694993,Loc,f141fa54e1f882ae4256d15f3ba103043feedd9d1dc263a31d654734d82c8341,lot42821,valid
695181,Edge-Loc,ddbebf70d0dd82b416b8d11b8e26c76dcdcc4d432322550fa608245ba4a48e12,lot42829,valid
695209,Scratch,a0b435bd1f0b8c1e8d7d1e8e0f597fd19b8b95c2bf8e0524d25d88ab2782219b,lot42830,train
695256,Loc,5ea54405a3fe38df3cba17cba414f116caba7cd008e44211d062934a42618dbb,lot42832,train
695260,Scratch,7e5b3a3a7660edc8d6187155c2bf8fcce3ac9b5ec913f48f6bdf7062df689e07,lot42832,train
695318,Center,ce28797c30243f145360da3957cc78c950f4f2b714f28155b02ba1e013463382,lot42835,train
695342,Loc,536d0792c86c6a8be0523464523aa01c96241458f54ef5486ca2aeb552a336a1,lot42835,train
695343,Edge-Loc,f2b203c46555d571754d3e2a3158e379228e124a4862c908945b89df0c099519,lot42836,train
695368,Edge-Loc,457f834dadcdd476870be2ea850e4cc574b639eb7922d43518f780665f0f5e52,lot42837,train
695447,Edge-Loc,21335180a0e451021c6fa76c90b46f69ea5790b28208ae6e72a219f96fea712b,lot42840,valid
695460,Edge-Loc,01aecc39255e7313d8dd6884f0b40e67a3f0f837e4febaf6682435d650061b05,lot42840,valid
695472,Random,94cd1b76ea487822198acbb29a16cef095cb4509c7dc0aafeda0ec949ea7bc27,lot42841,test
695474,Center,4140b7db9838acb77b7f21ad969329c0529347a7a6bf26643a9aad24691b07f3,lot42841,test
695504,Loc,20dab88f1c7ba80737e454ea2d7f908f80af49a6ff5c6690dee1f069a9eb7d00,lot42842,train
695532,Center,4cdd48184ac79c9a8d2303e223f07d96656b8763d85ec445020451e907c66d84,lot42843,valid
695537,Edge-Loc,921337bf205f6ec6744d806c3a72d7e9156d76462e9e76c186956642f43134aa,lot42843,valid
695561,Edge-Ring,644d1b70dbad6133783be93b5aff767107bbdee955ac0627c39ddeba2d59b342,lot42844,valid
695563,Center,fa748cd55c1b1f8452e3155b6d2474a1ec9254ececda5f0a51873f91e1534027,lot42844,valid
695567,Edge-Loc,2e4c5f2bff411469edd37bca5c53bca404fa528dbe4854297c3d16a97697b3c3,lot42845,valid
695586,Edge-Loc,0347b9e1a8f2c830d2e1ac076cd4f7bcf3b9b3c3b3e90d006904e1f5630cc249,lot42845,valid
695587,Center,191ca0415ae379fcf1018044529aa7638ed891cf22f2b67553f975232d03de8e,lot42845,valid
695589,Loc,cdd225168b2017ba4bfd1d3792c9982f76938ffb858b97cab61e6d104063481c,lot42845,valid
695607,Edge-Loc,31b8c5c125c7592bdf36817693b281c3725bd704768490cc4017ea8107844cc8,lot42847,train
695616,Edge-Loc,fc5c20204dac5ad9adbdb4d500c131b8456e70dc8ddf951e01f1c34e87ba6c17,lot42847,train
695712,Edge-Loc,8b2c7d2ec879bbe0d7c5d0f7869f6ba9e8b9f25b4d25caad16ee57b2e32437cb,lot42851,test
695713,Edge-Loc,0bcece16308f23e92dbf4c96b0659bc2f198dcd7f473bfb137886dc001fa5d69,lot42851,test
695739,Scratch,3894f51cbb0e5f82be20fc576cf159855c9e7500cadd28c3b7ede11dc4e3cb9c,lot42852,train
695892,Edge-Ring,dd751630508bb243436eda2c444ab186748e3b2a570df2ed4afe1a0fa6f9a4c5,lot42858,train
695929,Edge-Loc,68595f8fb016d39bcc2c00de414f0f445491272e4fc68d6127165b6ba711708f,lot42859,valid
695991,Loc,3baf6fd9de787e5e3cb9341bed37b9012642cffb220e8941a45825eec9f7ea97,lot42862,train
696001,Edge-Loc,0a39a6940b94ff77be96698962deae1d20883646142976303859f249d890b389,lot42862,train
696027,Loc,839bdd569a472f4f0ea8ef3ca29190c3d8c17cbd9bc1235506e741e825855fa8,lot42863,train
696028,Loc,2dfb24596c302b7b67ea7c639c7bbeddf730575ae3322b1566423300b4ed1cb0,lot42863,train
696029,Loc,3cc9233d01596f78e49c121024b480732b9a59be7df188b78be994f2ba65d536,lot42863,train
696030,Loc,07583af3426b920c41e203c81283c2dd51058d0a0a4f3eae6d472910999f032c,lot42864,test
696031,Loc,0c4bbe6c1f4d68257fbd3e5e64406d50879b352ad88b04f9b60cdad9ec777ff9,lot42864,test
696035,Scratch,6a9879d6bbe0df86cf9f4b639c1e55e5c90454b96ae18da30d686c6289611c50,lot42864,test
696055,Center,f0890396626b28196893d6c9a908ef0c556b30ca462dd1c55d93bdf7a5ad5c76,lot42865,train
696057,Edge-Loc,0d9ab424cc67ffc4c230f0433588fd00ebb54f06d616aa8c5e7e6492ac5671a6,lot42865,train
696078,Loc,662c2974c5fa7d3a5b93606dc1d96f18e1ab8e57a8a062823ac520c7d6a321a3,lot42865,train
696086,Loc,b6aae670fd5d7033aac41747c36532478ea157060baf8afc8145458f4623d9f2,lot42866,train
696087,Loc,c9077210dd13846d579ef3a4cc11e8e6f803739f1737f16f72123e7e0a3ab0bc,lot42866,train
696218,Near-full,defbee20b1671304b6729f32851b3e1e70d1f1c91cc8bea07f86021a0be01550,lot42871,train
696340,Edge-Loc,92f426593dbc8345b7a0b587d0eda5a92240294341e91d97b3f8c97f1d9af81e,lot42876,train
696471,Random,0630e2af4a7369076ee53d3c45b03caf82584c77add1f2a6dede0a91b37ace60,lot42881,train
696473,Loc,642d0897ce5296153c1255ab3acdab74430ed86ce7b1f249f266e4176e020d98,lot42882,train
696480,Edge-Loc,b3043ac96e9628f3491350a687adf925fd434da166ee78f93fdf51bf23b16172,lot42882,train
696487,Loc,fa20aee6af5e58ca7f11ae954cab53d4338eb8dc197cf964821c9137a8c50912,lot42882,train
696555,Edge-Loc,9a5b66302c04e8f8ae63bad923fd4f00a393562d319804cb7b1866d67562cd95,lot42885,train
696564,Near-full,97b14d8059bb7173c1525e9abcff8f50add5fe8adee6a0b400d27b3207c82ef8,lot42885,train
696567,Loc,69fa1d03ca3f15e15461ae9a6313b0570e20c470a02a3b9a4cd243e5ecea189b,lot42885,train
696601,Edge-Loc,5fd76839ae1b5bd6a811126618b30b1160862bb7a71e6a3534bda9201e6f5611,lot42887,train
696643,Center,db04adffd44b0765e732e656dde6f53db7c3e7b3dd1ddf123168429c316e681a,lot42888,valid
696677,Edge-Loc,39810ee801f881c4ec8431b858ab5ce193d068b24ae70d222e9640a64b074ecf,lot42890,train
696708,Edge-Loc,62848951ff1f7947d6da99bdffe49cb3249b2bcd96e4671a7c91f6bd2e30c3d2,lot42891,train
696722,Edge-Loc,b217e614b8d9380cb10c45db8d666bb7115972ca225ec37c03313507462c8a65,lot42892,test
696763,Edge-Loc,86c33c4659397e4a36b94fc5e5e4922c1f7e2eb423415d17fe2a4d8f46f97d3f,lot42893,train
696811,Near-full,76b53db9075839780d1f849aa20b8a75ec80e15399674e70005b2f5b14fc2c44,lot42895,train
696901,Loc,770ab80ad1d8378859cd03c059860b1416efb3b2096f2d11f363e073e11cae3d,lot42899,train
696929,Random,52d2f96fd5ca34698d0f129acf9d96ae31dc51fce0ea1a76708d2ca60de4c026,lot42900,train
696995,Edge-Loc,bc67f562587d77067bd9d84b1e34e578098fdb3a489f4f0fa0ad1d27b3a70d94,lot42902,train
